Trd, 000563.567, 313
Trd, 000563.967, 313
Trd, 000564.450, 314
Trd, 000564.517, 313
Trd, 000564.633, 311
Trd, 000565.433, 311
Trd, 000565.617, 310
Trd, 000565.983, 310
Trd, 000566.450, 309
Trd, 000566.700, 306.0
Trd, 000566.800, 307
Trd, 000567.700, 269
Trd, 000568.600, 303
Trd, 000569.000, 294
Trd, 000569.117, 292
Trd, 000569.233, 292
Trd, 000569.500, 293
Trd, 000570.083, 293
Trd, 000570.267, 292
Trd, 000570.500, 292
Trd, 000571.317, 291
Trd, 000571.533, 292
Trd, 000572.500, 294
Trd, 000573.383, 292
Trd, 000573.900, 291
Trd, 000574.200, 291
Trd, 000574.617, 292
Trd, 000575.367, 292
Trd, 000575.417, 291
Trd, 000575.833, 293
Trd, 000575.933, 293
Trd, 000576.183, 293
Trd, 000576.533, 293
Trd, 000576.733, 292
Trd, 000576.917, 290
Trd, 000577.483, 290
Trd, 000578.417, 290
Trd, 000578.767, 292
Trd, 000579.367, 291
Trd, 000580.033, 292
Trd, 000580.183, 291
Trd, 000580.733, 290
Trd, 000580.783, 288
Trd, 000580.983, 290
Trd, 000581.250, 288
Trd, 000581.650, 287
Trd, 000581.733, 287
Trd, 000582.017, 290
Trd, 000582.400, 292
Trd, 000582.667, 287
Trd, 000583.200, 288
Trd, 000583.933, 288
Trd, 000584.467, 287
Trd, 000584.683, 286
Trd, 000585.333, 242
Trd, 000586.100, 247
Trd, 000586.700, 235
Trd, 000587.233, 234
Trd, 000587.500, 230
Trd, 000587.667, 231
Trd, 000587.767, 233
Trd, 000588.000, 234
Trd, 000588.383, 232
Trd, 000588.817, 233
Trd, 000588.833, 233
Trd, 000589.633, 237.0
Trd, 000589.983, 262.0
Trd, 000591.567, 272
Trd, 000591.983, 295
Trd, 000592.250, 282
Trd, 000592.533, 286
Trd, 000592.600, 285
Trd, 000593.600, 293
Trd, 000593.633, 292
Trd, 000593.883, 292
Trd, 000594.150, 291
Trd, 000594.550, 291
Trd, 000594.700, 289
Trd, 000594.917, 289
Trd, 000595.383, 290
Trd, 000595.517, 291
Trd, 000595.817, 288
Trd, 000596.300, 290
Trd, 000596.333, 291
Trd, 000596.717, 290
Trd, 000597.017, 290
Trd, 000597.483, 289
Trd, 000598.167, 289
Trd, 000598.450, 289
